States/ UTs,District,Murder,Attempt to Commit Murder,C.H. not Amounting to Murder,Rape - Total,Rape - Custodial,Rape - Other,Kidnapping & Abduction - Total,Kidnapping & Abduction - of Women & Girls,Kidnapping & Abduction - Others,Dacoity,Preparation & Assembly for Dacoity,Robbery,Burglary,Theft - Total,Theft - Auto theft,Theft - Other theft,Riots,Criminal Breach of Trust,Cheating,Counterfeiting,Arson,Hurt,Dowry Death,Molestation,Sexual Harassment,Cruelty by Husband and Relatives,Importation of Girls,Causing Death by Negligence,Other IPC Crimes,Total Cog. Crimes Under IPC
Tamilnadu,Erode,59,12,1,13,0,13,49,28,21,8,0,18,173,661,233,428,74,26,39,7,32,2707,3,68,6,31,0,486,2193,6666
Tamilnadu,Kanchipuram,48,43,0,20,0,20,18,0,18,19,0,14,203,574,78,496,91,2,26,0,0,409,9,41,16,13,0,393,5930,7869
Tamilnadu,Kanyakumari,33,67,0,10,0,10,10,10,0,1,0,5,249,321,39,282,10,5,32,17,17,516,4,43,82,29,0,931,2349,4731
Tamilnadu,Karur,29,12,0,10,0,10,16,15,1,3,0,16,48,304,126,178,23,1,6,0,9,201,1,8,1,24,0,206,1661,2579
Tamilnadu,Madurai Rural,65,45,0,15,0,15,32,16,16,11,0,52,107,318,83,235,131,6,53,1,44,638,8,60,6,45,0,298,2524,4459
Tamilnadu,Madurai Urban,22,71,0,7,0,7,26,12,14,6,14,25,176,756,228,528,77,11,124,8,12,232,6,23,123,25,0,104,1841,3689
Tamilnadu,Nagapattinam,48,65,0,27,0,27,33,24,9,0,0,4,100,334,76,258,83,3,36,1,29,1246,7,83,6,14,0,119,1823,4061
Tamilnadu,Namakkal,43,25,0,13,0,13,25,25,0,2,0,6,39,221,77,144,72,1,10,3,19,1601,3,41,18,26,0,279,1330,3777
Tamilnadu,Nilgiris,21,15,0,6,0,6,3,0,3,2,0,1,73,135,20,115,34,5,10,0,0,261,0,20,4,25,0,37,728,1380
Tamilnadu,Perambalur,41,58,5,16,0,16,30,22,8,1,0,9,79,197,115,82,104,2,33,5,26,840,4,88,15,22,0,142,1214,2931
Tamilnadu,Pudukottai,34,19,1,10,0,10,25,23,2,3,0,6,70,234,64,170,169,11,14,1,22,289,4,49,6,32,0,155,2237,3391
Tamilnadu,Ramnathapuram,37,50,0,13,0,13,20,9,11,4,0,8,67,227,7,220,191,14,15,2,36,551,5,51,6,23,0,111,1735,3166
Tamilnadu,Salem Rural,79,41,2,14,0,14,26,24,2,7,0,7,72,209,69,140,228,2,15,2,29,1860,3,54,6,27,0,372,1452,4507
Tamilnadu,Salem Urban,24,21,0,8,0,8,7,3,4,4,0,4,55,366,186,180,21,9,47,1,0,151,5,3,13,15,0,134,1108,1996
Tamilnadu,Sivagangai,36,50,0,6,0,6,16,10,6,2,0,7,134,336,68,268,73,1,28,3,31,408,3,22,9,44,0,147,1476,2832
Tamilnadu,Thanjavur,56,110,0,10,0,10,40,16,24,2,0,17,143,581,147,434,115,5,35,6,31,664,1,30,19,23,0,287,1734,3909
Tamilnadu,Theni,23,58,0,12,0,12,26,19,7,4,0,14,76,259,42,217,67,5,39,5,18,411,4,52,5,15,0,157,1691,2941
Tamilnadu,Thirunelveli Rural,80,103,3,41,0,41,65,47,18,2,0,30,239,590,38,552,7,9,59,3,85,803,3,143,52,28,0,269,4015,6629
Tamilnadu,Thirunelveli Urban,23,37,0,3,0,3,15,12,3,1,0,8,43,200,41,159,72,5,9,0,3,57,6,10,14,10,0,83,677,1276
Tamilnadu,Thiruvallur,41,43,0,10,0,10,34,33,1,5,0,12,98,208,15,193,159,5,25,2,17,384,7,96,24,28,0,192,2222,3612
Tamilnadu,Thiruvannamalai,35,39,0,10,0,10,44,44,0,3,0,17,164,490,75,415,289,10,28,2,45,739,9,54,29,18,0,227,2701,4953
Tamilnadu,Thiruvarur,30,32,1,4,0,4,13,3,10,2,0,3,74,170,44,126,65,5,13,2,20,813,5,50,15,2,0,63,1150,2532
Tamilnadu,Thoothugudi,72,103,1,13,0,13,26,19,7,6,0,23,169,514,62,452,129,6,38,6,38,487,4,121,0,48,0,212,3074,5090
Tamilnadu,Trichy Rly.,2,1,0,0,0,0,0,0,0,0,0,1,8,76,1,75,2,0,1,0,0,26,0,2,1,1,0,4,107,232
Tamilnadu,Trichy Rural,46,50,0,5,0,5,14,13,1,1,0,2,41,157,57,100,69,3,10,2,12,916,10,14,7,2,0,289,1668,3318
Tamilnadu,Trichy Urban,21,20,0,2,0,2,12,9,3,0,0,6,88,544,118,426,0,0,28,5,0,101,7,16,106,20,0,131,1388,2495
Tamilnadu,Vellore,61,73,3,31,0,31,55,33,22,6,0,11,336,879,242,637,139,15,94,4,45,993,13,48,21,6,0,417,4995,8245
Tamilnadu,Villupuram,76,82,2,51,0,51,67,53,14,0,0,4,142,470,141,329,374,16,27,0,24,885,3,92,17,42,0,571,4315,7260
Tamilnadu,Virudhunagar,52,55,1,13,0,13,23,23,0,2,0,17,154,409,77,332,93,14,59,3,28,597,4,64,12,36,0,218,2426,4280
Tamilnadu,Total,1723,2133,36,534,0,534,1001,714,287,176,25,653,5533,18755,4671,14084,4252,288,2017,121,850,25150,243,1877,1718,1052,0,10125,88680,166942
Tripura,Dhalai,29,7,0,6,0,6,33,20,13,1,0,4,16,12,0,12,23,0,2,0,8,138,2,11,0,9,0,6,94,401
Tripura,North,28,10,0,35,0,35,16,6,10,12,0,26,36,42,21,21,28,3,6,3,11,150,2,20,0,60,0,14,210,712
Tripura,South,31,9,1,30,0,30,16,6,10,2,0,12,45,51,0,51,63,2,4,1,7,100,4,57,0,90,0,10,200,735
Tripura,West,113,12,0,37,0,37,63,16,47,14,0,14,95,165,30,135,66,7,8,3,14,130,8,40,0,77,0,16,345,1227
Tripura,Total,201,38,1,108,0,108,128,48,80,29,0,56,192,270,51,219,180,12,20,7,40,518,16,128,0,236,0,46,849,3075
Uttaranchal,Almora,17,14,3,3,0,3,2,2,0,2,0,14,22,55,1,54,12,5,7,0,8,68,11,7,1,6,0,18,49,324
Uttaranchal,Bageshwar,4,1,0,5,0,5,3,3,0,0,0,9,2,22,1,21,0,2,7,0,0,16,2,0,0,7,0,4,45,129
Uttaranchal,Chamoli,15,7,1,4,0,4,6,5,1,2,0,6,27,18,3,15,21,0,3,0,2,14,5,12,7,4,0,21,52,227
Uttaranchal,Champawat,6,4,0,2,0,2,4,4,0,0,0,1,8,14,4,10,2,0,1,0,0,12,1,3,0,0,0,3,31,92
Uttaranchal,Dehradun,39,37,15,12,0,12,62,50,12,4,3,22,139,294,110,184,71,35,121,2,3,75,5,11,29,79,0,151,568,1777
Uttaranchal,Haridwar,75,70,6,23,0,23,63,38,25,5,3,49,90,430,150,280,114,48,78,5,8,207,11,41,30,102,0,120,450,2028
Uttaranchal,Nainital,34,32,4,5,0,5,13,13,0,3,0,17,75,164,48,116,35,10,27,0,2,79,5,11,4,36,1,59,190,806
Uttaranchal,Pauri Garhwal,20,18,0,6,0,6,11,10,1,2,0,13,62,57,5,52,11,9,13,0,5,71,5,7,0,14,0,31,71,426
Uttaranchal,Pithoragarh,6,5,3,3,0,3,0,0,0,0,0,4,8,20,1,19,12,2,4,0,0,7,3,7,5,4,0,0,178,271
Uttaranchal,Rudra Prayag,9,5,0,0,0,0,1,1,0,1,0,6,14,13,0,13,15,1,1,0,5,22,4,7,0,1,0,6,9,120
Uttaranchal,Tehri Garhwal,7,11,0,3,0,3,5,5,0,1,0,2,19,35,2,33,6,12,7,0,2,42,3,10,0,10,0,27,81,283
Uttaranchal,Udhamsingh Nagar,54,39,12,14,0,14,22,19,3,12,0,30,64,221,43,178,26,20,38,1,5,139,11,24,18,41,0,0,466,1257
Uttaranchal,Uttarkashi,6,6,3,9,0,9,6,5,1,0,0,4,24,22,6,16,17,1,5,0,0,8,0,5,3,12,0,0,105,236
Uttaranchal,Total,292,249,47,89,0,89,198,155,43,32,6,177,554,1365,374,991,342,145,312,8,40,760,66,145,97,316,1,440,2295,7976
Uttar Pradesh,Agra,158,159,28,41,0,41,139,102,37,18,2,107,272,1059,589,470,260,166,297,6,19,573,50,86,82,372,0,353,1370,5617
Uttar Pradesh,Aligarh,178,216,21,31,0,31,112,69,43,20,2,111,151,576,191,385,252,78,169,0,20,319,38,72,21,169,0,216,1224,3996
Uttar Pradesh,Allahabad,146,188,34,40,0,40,80,63,17,14,0,51,225,642,205,437,211,87,295,9,30,506,63,57,55,147,0,325,1757,4962
Uttar Pradesh,Ambedkar Nagar,55,38,15,10,0,10,35,34,1,7,1,13,59,96,10,86,24,17,41,0,11,171,16,16,11,30,0,37,325,1028
Uttar Pradesh,Auraiya,56,46,8,10,0,10,41,17,24,8,0,24,37,71,17,54,33,20,19,2,7,197,29,20,4,42,0,96,266,1036
Uttar Pradesh,Azamgarh,111,91,24,7,0,7,41,7,34,4,3,90,119,160,24,136,112,50,66,2,7,311,23,27,23,72,0,0,536,1879
Uttar Pradesh,Badaun,206,226,35,31,0,31,88,46,42,19,0,56,87,271,25,246,48,27,64,0,30,524,44,48,5,63,0,5,740,2617
Uttar Pradesh,Baghpat,95,109,4,15,0,15,24,15,9,3,0,35,28,126,24,102,41,14,49,2,4,1,17,14,16,45,0,43,432,1117
Uttar Pradesh,Bahraich,59,34,21,14,0,14,23,17,6,0,3,15,61,126,23,103,34,11,41,2,18,214,16,10,8,0,0,53,306,1069
Uttar Pradesh,Ballia,43,64,18,7,0,7,14,14,0,4,1,11,70,123,12,111,79,9,8,0,4,180,16,12,45,23,0,18,687,1436
Uttar Pradesh,Balrampur,25,15,14,13,0,13,13,9,4,0,0,2,36,45,6,39,9,14,30,1,0,103,5,9,5,11,0,22,163,535
Uttar Pradesh,Banda,75,42,17,20,0,20,23,6,17,4,0,16,70,97,20,77,82,29,48,1,12,232,21,31,9,43,0,4,598,1474
Uttar Pradesh,Barabanki,78,67,18,32,0,32,51,39,12,10,0,46,99,260,29,231,59,47,19,0,12,298,27,29,9,171,0,90,776,2198
Uttar Pradesh,Bareilly,237,265,30,65,0,65,122,93,29,42,0,101,195,678,164,514,90,65,160,0,11,633,62,70,54,261,0,232,1019,4392
Uttar Pradesh,Basti,46,54,22,16,0,16,31,27,4,3,0,14,77,123,25,98,77,23,39,4,23,163,24,13,20,31,0,104,505,1412
Uttar Pradesh,Bijnor,107,87,17,26,0,26,65,49,16,8,0,45,69,274,36,238,62,35,83,7,12,105,34,34,33,156,0,83,569,1911
Uttar Pradesh,Bulandshahar,217,172,21,33,0,33,94,60,34,13,0,80,99,404,110,294,159,59,112,3,29,266,47,70,104,185,0,150,855,3172
Uttar Pradesh,Chandoli,27,21,9,6,0,6,9,6,3,0,0,15,45,79,10,69,13,15,29,2,7,79,14,11,8,24,0,9,205,627
Uttar Pradesh,Chitrakoot Dham,25,8,8,8,0,8,10,2,8,0,0,4,20,33,6,27,5,5,13,0,9,25,9,23,2,10,0,32,148,397
Uttar Pradesh,Deoria,39,48,21,5,0,5,20,18,2,1,0,15,53,96,20,76,91,20,44,2,8,284,15,10,10,18,0,115,667,1582
Uttar Pradesh,Etah,210,278,15,37,0,37,86,49,37,36,0,75,69,237,47,190,146,57,67,4,3,355,81,43,15,85,0,8,1263,3170
Uttar Pradesh,Etawah,85,70,5,12,0,12,47,21,26,3,1,30,57,123,27,96,57,25,34,1,10,128,25,32,11,32,0,119,585,1492
Uttar Pradesh,Faizabad,62,43,15,15,0,15,18,17,1,10,1,14,72,169,28,141,40,101,12,0,13,262,12,18,24,33,0,124,623,1681
Uttar Pradesh,Fatehgarh,96,62,15,9,0,9,37,25,12,2,2,14,32,76,26,50,54,28,49,0,3,169,32,0,0,0,0,15,718,1413
Uttar Pradesh,Fatehpur,91,43,28,12,0,12,29,19,10,3,0,17,60,99,21,78,13,24,46,0,5,206,26,18,12,44,0,137,724,1637
Uttar Pradesh,Firozabad,138,127,16,26,0,26,95,51,44,6,1,59,52,229,84,145,85,59,96,0,21,377,36,37,46,105,0,0,944,2555
Uttar Pradesh,G.R.P.,30,12,3,2,0,2,7,4,3,15,2,46,1,2845,84,2761,10,34,42,2,0,2,0,11,31,0,0,2,942,4039
Uttar Pradesh,Gautambudh Nagar,72,68,12,19,0,19,36,29,7,7,2,28,65,652,341,311,57,42,116,2,0,15,17,20,30,42,0,141,770,2213
Uttar Pradesh,Ghaziabad,231,375,18,20,1,19,99,69,30,13,2,83,191,1274,674,600,96,95,198,2,5,82,21,35,108,176,0,406,1089,4619
Uttar Pradesh,Ghazipur,55,42,27,4,0,4,16,7,9,1,0,16,46,80,6,74,32,0,44,0,2,163,14,12,12,50,0,0,432,1048
Uttar Pradesh,Gonda,23,65,24,11,0,11,31,23,8,5,2,20,106,155,25,130,32,19,70,2,5,260,29,20,16,27,0,62,521,1505
Uttar Pradesh,Gorakhpur,112,74,31,27,0,27,43,39,4,5,1,46,174,226,68,158,107,58,109,1,1,280,30,28,19,56,0,254,936,2618
Uttar Pradesh,Hamirpur,62,32,13,9,0,9,19,6,13,1,0,23,33,69,10,59,17,12,17,0,0,52,17,34,4,28,0,53,366,861
Uttar Pradesh,Hardoi,135,103,27,39,0,39,48,36,12,1,0,20,42,159,18,141,45,24,55,0,21,389,26,54,36,72,0,141,553,1990
Uttar Pradesh,Hathras,76,80,9,25,0,25,49,30,19,19,4,52,57,175,31,144,116,54,58,0,4,158,21,41,12,107,0,74,654,1845
Uttar Pradesh,J.P. Nagar,85,41,6,15,0,15,31,27,4,3,0,26,43,98,21,77,54,10,53,0,0,35,10,22,10,80,0,88,531,1241
Uttar Pradesh,Jalaun,79,28,8,4,0,4,34,14,20,3,0,15,36,134,26,108,18,19,13,0,10,24,22,19,17,22,0,79,569,1153
Uttar Pradesh,Jaunpur,51,57,28,8,0,8,16,15,1,4,0,20,68,122,35,87,46,23,70,6,2,242,23,18,10,45,0,145,401,1405
Uttar Pradesh,Jhansi,62,29,33,14,0,14,28,11,17,0,0,26,43,192,75,117,32,24,48,0,1,177,14,21,2,42,0,3,628,1419
Uttar Pradesh,Kannauj,67,53,10,6,0,6,24,16,8,6,0,14,32,73,6,67,16,9,28,0,4,51,15,10,2,37,0,73,391,921
Uttar Pradesh,Kanpur Dehat,56,45,10,13,0,13,41,31,10,20,1,33,39,120,7,113,56,24,37,1,12,271,37,26,3,73,0,128,390,1436
Uttar Pradesh,Kanpur Nagar,202,166,24,30,0,30,163,126,37,16,3,106,268,1153,629,524,156,158,223,4,17,664,50,75,123,307,0,419,1581,5908
Uttar Pradesh,Kaushambi,61,30,13,28,0,28,20,15,5,1,1,14,41,83,4,79,23,17,32,1,18,139,13,25,2,32,0,79,277,950
Uttar Pradesh,Khiri,144,139,27,41,0,41,60,50,10,6,3,33,86,272,37,235,68,31,37,6,30,367,66,45,14,97,0,37,843,2452
Uttar Pradesh,Kushi Nagar,55,29,19,7,0,7,24,15,9,3,1,10,34,108,23,85,61,26,42,1,10,209,18,22,35,7,0,138,339,1198
Uttar Pradesh,Lalitpur,18,11,8,10,0,10,2,1,1,9,0,1,23,48,15,33,20,9,13,0,1,26,9,14,13,5,0,35,309,584
Uttar Pradesh,Lucknow,175,162,38,43,0,43,195,147,48,23,0,145,656,2210,821,1389,219,190,358,4,16,85,59,92,105,369,0,327,3151,8622
Uttar Pradesh,Maharajganj,46,20,19,13,0,13,10,0,10,1,0,4,28,39,4,35,40,9,18,1,4,85,6,15,11,10,0,73,227,679
Uttar Pradesh,Mahoba,41,8,8,5,0,5,7,0,7,5,0,17,52,57,11,46,13,6,14,0,10,41,13,21,5,0,0,34,236,593
Uttar Pradesh,Mainpuri,123,122,15,9,0,9,55,27,28,23,0,67,53,129,28,101,86,35,71,2,20,192,42,17,0,38,0,3,599,1701
Uttar Pradesh,Mathura,123,139,11,16,0,16,49,32,17,9,0,63,77,376,172,204,114,61,117,2,2,125,29,40,45,94,0,217,901,2610
Uttar Pradesh,Mau,46,45,10,15,0,15,26,23,3,6,0,27,64,73,8,65,87,17,31,1,10,121,6,29,22,41,0,73,369,1119
Uttar Pradesh,Meerut,230,175,15,35,0,35,127,74,53,13,9,122,173,857,356,501,114,86,149,9,3,48,26,47,87,212,0,199,1282,4018
Uttar Pradesh,Mirzapur,46,35,13,7,0,7,17,11,6,5,0,12,38,108,20,88,31,21,19,3,0,123,15,15,8,28,0,126,232,902
Uttar Pradesh,Moradabad,178,160,31,36,0,36,77,59,18,14,2,60,126,518,121,397,86,40,112,0,5,118,35,53,75,174,0,55,897,2852
Uttar Pradesh,Muzaffarnagar,287,195,9,30,0,30,121,60,61,14,2,122,127,479,159,320,112,38,88,6,4,10,37,34,30,163,0,116,1164,3188
Uttar Pradesh,Pilibhit,91,100,14,41,0,41,51,34,17,12,1,46,58,179,27,152,53,34,76,0,0,12,33,19,70,103,0,47,867,1907
Uttar Pradesh,Pratapgarh,64,87,17,18,0,18,25,16,9,8,1,21,55,113,24,89,75,20,57,1,0,336,27,18,4,36,0,88,791,1862
Uttar Pradesh,Raibareilly,75,56,23,35,0,35,40,35,5,2,0,24,98,245,25,220,70,44,44,1,13,324,26,46,22,110,0,123,688,2109
Uttar Pradesh,Rampur,87,77,15,20,0,20,40,38,2,6,0,31,70,277,39,238,40,22,45,2,2,81,11,36,14,106,0,58,372,1412
Uttar Pradesh,Saharanpur,89,114,9,15,0,15,64,55,9,4,0,44,81,309,125,184,70,49,139,3,0,5,24,19,42,216,0,0,1035,2331
Uttar Pradesh,Sant Kabirnagar,22,18,4,4,0,4,12,0,12,2,0,4,16,39,9,30,14,11,17,0,0,100,6,6,3,16,0,31,93,418
Uttar Pradesh,Shahjahanpur,210,205,34,40,0,40,89,38,51,7,2,70,88,337,58,279,44,32,81,0,16,211,49,52,35,83,0,119,912,2716
Uttar Pradesh,Shrawasti,18,25,9,3,0,3,6,5,1,2,1,7,37,59,6,53,18,5,19,0,0,46,3,16,19,12,0,26,157,488
Uttar Pradesh,Sidharthnagar,15,10,9,6,0,6,21,18,3,1,1,8,43,39,8,31,16,12,39,3,2,77,6,19,4,11,0,49,204,595
Uttar Pradesh,Sitapur,167,144,43,73,0,73,99,61,38,3,0,87,171,590,60,530,102,42,62,0,32,310,83,65,13,66,0,162,1091,3405
Uttar Pradesh,Sonbhadra,33,29,13,5,0,5,7,5,2,1,0,9,36,70,15,55,13,8,16,0,4,104,8,8,8,8,0,87,90,557
Uttar Pradesh,St. Ravidasnagar,29,15,7,0,0,0,5,2,3,1,0,10,35,65,28,37,18,9,9,0,1,84,4,1,1,18,0,72,148,532
Uttar Pradesh,Sultanpur,85,109,22,23,0,23,34,28,6,5,0,45,99,229,43,186,62,57,53,1,9,314,20,22,15,66,0,140,730,2140
Uttar Pradesh,Unnao,126,94,15,34,0,34,63,55,8,5,0,51,67,218,36,182,92,32,60,0,14,397,57,70,8,118,0,145,996,2662
Uttar Pradesh,Varanasi,78,87,11,16,0,16,52,36,16,4,1,52,136,494,236,258,91,85,97,12,5,311,34,23,110,104,0,196,810,2809
Uttar Pradesh,Total,6825,6283,1243,1415,1,1414,3430,2298,1132,552,59,2840,6126,22419,6353,16066,4878,2738,5026,127,643,13947,1893,2145,1887,5679,0,7313,48569,146037
West Bengal,24 Parganas North,204,55,47,88,0,88,91,63,28,10,0,60,21,1842,467,1375,248,40,77,6,1,0,29,84,1,630,0,0,3360,6894
West Bengal,24 Parganas South,140,2,62,68,0,68,67,66,1,19,0,26,13,1068,312,756,218,4,19,3,6,0,53,64,2,555,0,0,3576,5965
West Bengal,Asansol,11,0,4,1,0,1,3,0,3,0,34,5,1,39,15,24,8,7,9,0,1,2,2,1,0,28,0,1,206,363
West Bengal,Bankura,39,27,14,19,0,19,12,11,1,12,11,9,6,215,5,210,61,3,19,2,5,45,20,22,0,85,0,145,434,1205
West Bengal,Birbhum,57,21,23,36,0,36,28,22,6,3,32,11,5,195,34,161,150,11,3,2,12,87,1,50,0,175,0,182,926,2010
West Bengal,Burdwan,92,11,38,53,0,53,48,44,4,13,37,27,23,524,58,466,150,0,35,4,4,117,21,59,0,296,0,71,2506,4129
West Bengal,Coochbehar,30,1,7,43,0,43,42,41,1,4,3,10,9,123,20,103,39,0,14,4,1,130,5,39,1,155,0,0,486,1146
West Bengal,Dakshin Dinajpur,23,0,16,20,0,20,26,24,2,2,36,1,3,86,12,74,35,0,7,1,1,37,14,31,0,61,0,18,696,1114
West Bengal,Darjeeling,63,0,22,22,0,22,23,23,0,10,29,24,6,476,117,359,25,0,7,5,2,102,1,21,1,55,0,437,550,1881
West Bengal,Hooghly,77,6,25,32,0,32,36,35,1,5,105,13,13,438,62,376,309,5,61,1,0,246,5,26,2,328,0,138,902,2773
West Bengal,Howrah,18,2,11,6,0,6,8,6,2,8,15,8,3,120,38,82,64,11,62,0,8,112,9,9,0,65,0,119,701,1359
West Bengal,Howrah City,24,3,9,10,0,10,24,20,4,4,102,16,2,283,106,177,43,16,45,3,5,117,5,7,0,71,0,122,347,1258
West Bengal,Howrah G.R.P.,9,7,0,3,0,3,1,0,1,1,23,10,0,316,0,316,9,0,2,1,0,0,0,5,0,1,0,0,121,509
West Bengal,Jalpaiguri,92,21,54,38,0,38,22,14,8,13,12,27,9,400,58,342,52,34,12,3,7,143,3,54,0,154,0,217,557,1924
West Bengal,Kharagpur G.R.P.,3,3,0,0,0,0,1,1,0,3,8,6,0,124,0,124,5,0,0,0,0,0,0,0,0,0,0,1,31,185
West Bengal,Kolkata,58,148,15,33,0,33,107,74,33,18,58,166,190,3716,980,2736,242,256,859,44,0,1173,4,160,24,235,0,444,2713,10663
West Bengal,Malda,53,32,32,33,0,33,39,15,24,3,16,8,1,283,47,236,28,15,11,7,0,72,5,60,3,69,0,140,701,1611
West Bengal,Murshidabad,123,5,53,62,0,62,37,35,2,15,49,24,6,310,39,271,133,0,8,8,0,140,8,58,0,254,0,279,1059,2631
West Bengal,Nadia,99,0,38,79,0,79,82,82,0,18,16,23,10,609,0,609,228,0,0,0,4,512,13,90,0,270,0,211,1484,3786
West Bengal,Paschim Midnapur,86,38,24,53,0,53,47,47,0,16,20,24,9,328,53,275,167,24,23,0,44,47,22,35,0,249,0,0,1331,2587
West Bengal,Purab Midnapur,38,1,18,25,0,25,42,42,0,7,10,11,9,157,10,147,136,2,3,1,2,0,39,10,0,175,0,0,1260,1946
West Bengal,Purulia,41,0,8,15,0,15,14,14,0,6,13,15,3,230,3,227,53,9,24,0,3,0,4,51,0,92,0,0,577,1158
West Bengal,Sealdah G.R.P.,22,4,3,0,0,0,4,0,4,2,6,14,0,246,0,246,10,0,4,0,0,0,0,1,0,0,0,0,94,410
West Bengal,Siliguri G.R.P.,4,0,0,0,0,0,1,1,0,2,1,1,0,89,0,89,0,0,1,0,0,0,0,1,0,0,0,0,30,130
West Bengal,Uttar Dinajpur,38,26,17,20,0,20,26,14,12,10,10,5,6,232,22,210,48,14,10,3,8,30,10,26,0,66,1,178,541,1325
West Bengal,Total,1444,413,540,759,0,759,831,694,137,204,646,544,348,12449,2458,9991,2461,451,1315,98,114,3112,273,964,34,4069,1,2703,25189,58962
A & N Islands,Andaman,14,3,0,1,0,1,2,1,1,1,0,7,47,46,2,44,11,4,11,0,2,92,0,16,3,4,0,0,316,580
A & N Islands,Nicobar,3,0,1,1,0,1,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,5,0,1,0,0,0,0,12,28
A & N Islands,Total,17,3,1,2,0,2,2,1,1,1,0,7,49,49,2,47,11,4,11,0,2,97,0,17,3,4,0,0,328,608
Chandigarh,Chandigarh,31,35,7,18,0,18,54,47,7,1,1,26,336,1647,617,1030,78,35,181,5,5,107,1,36,28,56,0,7,1111,3806
Chandigarh,Total,31,35,7,18,0,18,54,47,7,1,1,26,336,1647,617,1030,78,35,181,5,5,107,1,36,28,56,0,7,1111,3806
D&N Haveli,D&N Haveli,11,2,0,4,0,4,9,5,4,3,0,1,38,75,38,37,5,12,10,0,2,29,0,3,0,3,0,0,142,349
D&N Haveli,Total,11,2,0,4,0,4,9,5,4,3,0,1,38,75,38,37,5,12,10,0,2,29,0,3,0,3,0,0,142,349
Daman & Diu,Daman,7,1,0,0,0,0,2,1,1,1,0,0,51,46,31,15,14,5,10,0,2,16,0,0,0,3,0,0,53,211
Daman & Diu,Diu,1,2,0,0,0,0,1,1,0,1,0,1,5,10,4,6,2,0,0,0,0,2,0,0,0,0,0,0,25,50
Daman & Diu,Total,8,3,0,0,0,0,3,2,1,2,0,1,56,56,35,21,16,5,10,0,2,18,0,0,0,3,0,0,78,261
Delhi,Central,23,38,7,22,0,22,71,57,14,1,1,39,143,1356,453,903,8,46,143,4,1,108,2,41,17,6,0,20,1481,3578
Delhi,GRP (Rly.),2,4,0,0,0,0,3,0,3,1,0,12,0,1280,21,1259,0,4,22,0,0,10,0,3,0,0,0,0,66,1407
Delhi,East,50,35,9,10,0,10,141,109,32,7,13,37,210,1440,779,661,14,32,105,7,6,247,19,55,6,16,0,15,1407,3881
Delhi,IGI Airport,4,0,1,0,0,0,1,1,0,0,0,2,1,52,8,44,1,4,576,0,0,0,0,2,2,0,0,1,77,724
Delhi,New Delhi,6,8,1,8,0,8,20,12,8,0,2,20,54,1149,347,802,10,24,266,10,2,45,0,11,15,2,0,101,652,2406
Delhi,North,40,22,12,27,0,27,84,47,37,7,12,43,131,1183,412,771,14,66,136,7,8,160,5,31,23,4,0,0,1666,3681
Delhi,North-East,66,65,2,39,0,39,156,111,45,2,8,65,139,878,473,405,12,24,71,3,3,224,13,27,3,29,0,20,1108,2957
Delhi,North-West,135,90,9,120,0,120,430,259,171,20,11,112,487,2290,1210,1080,14,75,136,3,12,360,26,101,16,20,0,50,4674,9191
Delhi,South,80,60,6,65,0,65,163,124,39,4,3,74,518,3541,1897,1644,37,102,293,3,10,252,22,76,22,22,0,100,3853,9306
Delhi,South-West,52,45,5,68,0,68,126,80,46,4,4,48,364,1531,774,757,24,34,168,5,8,167,21,62,13,20,0,50,1995,4814
Delhi,Spl. Cell,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,15,44
Delhi,STF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi,West,73,72,16,44,0,44,128,93,35,1,13,50,313,1925,1060,865,5,33,154,4,7,278,27,37,11,16,0,59,3882,7148
Delhi,Total,531,440,68,403,0,403,1323,893,430,47,67,502,2360,16625,7434,9191,139,444,2098,46,57,1851,135,446,128,135,0,416,20876,49137
Lakshadweep,Lakshadweep,0,0,0,1,0,1,0,0,0,0,0,0,9,12,0,12,18,0,0,0,2,5,0,1,0,0,0,0,5,53
Lakshadweep,Total,0,0,0,1,0,1,0,0,0,0,0,0,9,12,0,12,18,0,0,0,2,5,0,1,0,0,0,0,5,53
Pondicherry,Pondicherry,29,43,2,6,0,6,10,6,4,2,0,6,129,526,258,268,193,11,31,3,22,1093,5,59,26,9,0,190,2042,4437
Pondicherry,Total,29,43,2,6,0,6,10,6,4,2,0,6,129,526,258,268,193,11,31,3,22,1093,5,59,26,9,0,190,2042,4437
Total (All-India),Total (All-India),35290,30380,3624,16373,3,16370,21850,14506,7344,6101,1841,18764,96461,247462,66668,180794,68945,14027,46271,1522,11820,265025,6822,33943,10155,49237,76,64044,730297,1780330
