States/ UTs,District,Murder,Attempt to Commit Murder,C.H. Not Amounting to Murder,Rape - Total,Rape - Custodial,Rape - Other,Kidnapping & Abduction - Total,Kidnapping & Abduction - of Women & Girls,Kidnapping & Abduction - Others,Dacoity,Preparation & Assembly for Dacoity,Robbery,Burglary,Theft - Total,Theft - Auto theft,Theft - Other theft,Riots,Criminal Breach of Trust,Cheating,Counterfeiting,Arson,Hurt,Dowry Death,Molestation,Sexual Harassment,Cruelty by Husband and Relatives,Importation of Girls,Causing Death by Negligence,Other IPC Crimes,Total Cog. Crimes Under IPC
Sikkim,South,4,4,1,2,0,2,4,3,1,0,0,0,15,11,0,11,15,0,4,1,0,15,0,12,0,1,0,4,44,137
Sikkim,West,5,1,0,0,0,0,0,0,0,0,0,1,5,4,0,4,37,0,2,0,3,22,0,12,0,0,0,4,42,138
Sikkim,Total,16,8,3,3,0,3,5,4,1,0,0,5,64,73,6,67,76,4,22,1,7,78,0,40,0,1,0,29,196,631
Tamilnadu,Chengai,79,56,0,33,0,33,36,24,12,2,0,26,342,991,157,834,87,21,104,1,9,733,32,102,29,94,0,642,9141,12560
Tamilnadu,Chennai,67,210,4,30,0,30,37,20,17,4,0,47,430,3263,784,2479,33,25,359,3,0,667,23,55,189,154,0,570,6266,12436
Tamilnadu,Chennai Rly.,1,4,0,0,0,0,1,1,0,0,0,5,2,222,4,218,7,6,9,0,0,16,1,0,2,1,0,6,362,645
Tamilnadu,Coimbatore Rural,64,43,0,23,0,23,25,25,0,6,2,31,256,1171,383,788,295,20,100,2,18,3012,7,65,51,67,0,728,3854,9840
Tamilnadu,Coimbatore Urban,17,15,0,4,0,4,8,4,4,3,0,17,148,1064,410,654,194,33,66,1,4,144,4,16,21,29,0,185,1858,3831
Tamilnadu,Cuddalore,55,102,4,18,0,18,41,22,19,2,0,17,93,474,150,324,223,4,22,2,45,2739,6,53,53,25,0,339,2792,7109
Tamilnadu,Dharmapuri,39,16,0,22,0,22,23,14,9,4,0,10,62,163,66,97,173,5,38,0,23,821,2,57,14,23,0,128,1166,2789
Tamilnadu,Dindigul,52,48,1,18,0,18,26,18,8,0,0,20,116,504,96,408,35,15,56,0,29,463,7,30,4,38,0,329,3256,5047
Tamilnadu,Erode,59,23,0,13,0,13,22,20,2,1,0,20,150,666,215,451,24,7,149,0,25,2105,7,35,5,21,0,449,2264,6045
Tamilnadu,Kanchipuram,48,52,0,17,0,17,12,11,1,3,0,9,109,376,57,319,76,0,5,1,0,570,5,65,41,6,0,509,4903,6807
Tamilnadu,Kanyakumari,30,43,2,3,0,3,12,12,0,0,0,7,139,314,45,269,4,8,46,1,19,356,0,22,19,54,0,177,1857,3113
Tamilnadu,Karur,19,18,1,4,0,4,6,6,0,1,0,6,35,212,53,159,26,2,11,0,6,140,3,12,6,13,0,176,1738,2435
Tamilnadu,Krishnagiri,46,28,0,9,0,9,27,21,6,4,0,9,80,292,124,168,170,5,70,0,29,665,8,38,74,31,0,306,2999,4890
Tamilnadu,Madurai Rural,57,45,0,29,0,29,29,29,0,2,17,35,131,526,62,464,102,8,68,3,15,1329,7,70,9,26,0,312,1433,4253
Tamilnadu,Madurai Urban,16,32,0,8,0,8,27,23,4,2,0,18,79,529,185,344,71,10,143,1,7,143,5,34,40,38,0,103,1858,3164
Tamilnadu,Nagapattinam,32,44,0,9,0,9,21,14,7,0,0,3,73,265,49,216,44,1,24,0,34,1308,5,28,3,9,0,111,1466,3480
Tamilnadu,Namakkal,31,20,0,7,0,7,18,18,0,4,0,3,42,196,61,135,87,1,29,0,12,1334,8,35,17,39,0,275,1450,3608
Tamilnadu,Nilgiris,14,26,0,14,0,14,3,3,0,0,0,6,86,150,13,137,26,3,14,3,0,273,2,45,14,4,0,29,995,1707
Tamilnadu,Perambalur,33,33,0,15,0,15,31,24,7,1,0,8,73,162,66,96,56,3,25,2,27,669,4,44,16,39,0,139,1125,2505
Tamilnadu,Pudukottai,30,30,0,11,0,11,22,16,6,0,0,5,71,219,56,163,161,5,39,2,18,309,2,60,4,35,0,140,2160,3323
Tamilnadu,Ramnathapuram,37,42,0,10,0,10,19,12,7,3,0,6,86,209,27,182,122,9,26,0,29,418,2,48,7,5,0,118,1669,2865
Tamilnadu,Salem Rural,73,178,1,56,0,56,102,101,1,6,8,28,92,245,30,215,160,4,113,2,53,2153,12,337,17,254,0,322,1692,5908
Tamilnadu,Salem Urban,22,14,0,11,0,11,6,4,2,0,3,3,49,258,66,192,12,2,42,2,2,134,9,5,27,18,0,115,2131,2865
Tamilnadu,Sivagangai,29,30,0,13,0,13,21,16,5,0,0,7,91,308,38,270,31,2,31,0,5,320,7,16,23,40,0,109,1537,2620
Tamilnadu,Thanjavur,48,67,1,12,0,12,29,29,0,1,20,10,149,475,122,353,111,4,21,1,19,732,5,75,1,21,0,255,1873,3930
Tamilnadu,Theni,31,62,2,5,0,5,10,10,0,0,0,8,79,287,46,241,93,1,56,4,10,1107,1,64,13,27,0,142,1365,3367
Tamilnadu,Thirunelveli Rural,63,92,0,30,0,30,21,18,3,2,0,13,94,460,28,432,4,5,34,2,26,752,5,88,18,57,0,247,2821,4834
Tamilnadu,Thirunelveli Urban,19,40,0,3,0,3,6,4,2,1,0,7,27,161,12,149,12,0,26,0,8,52,2,13,18,13,0,57,840,1305
Tamilnadu,Thiruvallur,20,11,1,16,0,16,14,14,0,2,0,5,71,195,20,175,97,3,10,0,11,1202,14,46,15,29,0,216,1185,3163
Tamilnadu,Thiruvannamalai,30,20,0,27,0,27,25,25,0,2,0,9,101,394,73,321,172,9,30,0,21,530,3,27,16,4,0,191,2231,3842
Tamilnadu,Thiruvarur,24,25,0,7,0,7,10,8,2,0,0,2,50,215,44,171,55,4,12,0,24,988,2,68,13,10,0,82,1359,2950
Tamilnadu,Thoothugudi,59,93,1,35,0,35,31,18,13,3,0,15,162,516,60,456,6,8,74,1,35,422,2,16,84,62,0,201,3124,4950
Tamilnadu,Trichy Rly.,0,1,0,0,0,0,0,0,0,1,0,3,0,66,0,66,3,1,3,0,0,9,0,2,0,0,0,2,119,210
Tamilnadu,Trichy Rural,58,29,0,16,0,16,30,16,14,3,0,5,62,157,53,104,71,4,35,0,9,967,5,9,5,0,0,287,1887,3639
Tamilnadu,Trichy Urban,13,14,1,0,0,0,6,3,3,3,0,1,82,374,61,313,5,3,49,0,2,55,4,8,102,32,0,108,1753,2615
Tamilnadu,Vellore,60,36,3,17,0,17,30,22,8,0,0,6,173,575,117,458,244,9,66,3,31,2087,6,46,28,11,0,369,2960,6760
Tamilnadu,Villupuram,68,78,4,55,0,55,56,44,12,5,4,21,111,390,109,281,275,9,30,3,31,620,5,87,13,59,0,480,4155,6559
Tamilnadu,Virudhunagar,36,52,0,18,0,18,27,23,4,1,0,13,151,486,54,432,66,9,86,0,26,511,3,40,70,49,0,198,2795,4637
Tamilnadu,Total,1479,1772,26,618,0,618,870,692,178,72,54,464,4147,17530,3996,13534,3433,268,2121,40,662,30855,225,1861,1081,1437,0,9152,88439,166606
Tripura,Dhalai,24,4,0,15,0,15,16,7,9,3,2,7,20,30,0,30,35,0,3,2,4,34,1,5,0,19,0,12,65,301
Tripura,North,26,18,0,46,0,46,30,22,8,6,0,14,33,56,3,53,25,4,2,2,7,95,0,37,0,63,0,24,145,633
Tripura,South,42,1,0,51,0,51,28,17,11,6,0,12,50,63,9,54,30,10,22,2,10,163,8,66,0,117,0,49,241,971
Tripura,West,97,13,0,48,0,48,25,8,17,12,0,13,63,111,37,74,58,3,7,6,3,160,11,26,0,103,0,0,417,1176
Tripura,Total,189,36,0,160,0,160,99,54,45,27,2,46,166,260,49,211,148,17,34,12,24,452,20,134,0,302,0,85,868,3081
Uttar Pradesh,Agra,125,153,21,32,0,32,156,106,50,10,1,61,196,1053,570,483,217,134,174,17,10,528,70,87,89,282,0,359,1265,5040
Uttar Pradesh,Aligarh,193,218,26,58,0,58,128,87,41,18,0,111,114,804,345,459,192,87,148,1,72,322,36,45,31,228,0,307,745,3884
Uttar Pradesh,Allahabad,144,148,40,23,0,23,79,53,26,6,1,55,238,579,260,319,174,83,155,7,26,346,57,24,35,148,0,301,1294,3963
Uttar Pradesh,Ambedkar Nagar,37,47,6,10,0,10,28,26,2,0,0,28,35,108,22,86,20,15,20,3,10,125,4,6,5,26,0,41,219,793
Uttar Pradesh,Auraiya,47,40,13,4,0,4,45,21,24,2,1,10,23,56,15,41,22,7,18,0,11,140,20,11,2,16,0,84,242,814
Uttar Pradesh,Azamgarh,110,63,24,16,0,16,47,37,10,8,0,90,96,141,44,97,109,26,69,8,3,321,27,23,10,150,0,4,694,2039
Uttar Pradesh,Badaun,212,215,39,35,0,35,96,43,53,13,0,60,86,262,30,232,39,17,33,1,22,242,50,47,19,37,0,5,962,2492
Uttar Pradesh,Baghpat,85,101,14,11,0,11,29,18,11,6,0,33,23,118,41,77,32,18,32,3,4,31,16,12,22,56,0,41,287,974
Uttar Pradesh,Bahraich,45,44,19,16,0,16,30,26,4,4,20,12,76,126,25,101,29,18,40,2,8,112,16,12,35,24,0,74,504,1266
Uttar Pradesh,Ballia,49,68,20,6,0,6,19,12,7,3,0,12,56,135,40,95,75,17,45,5,6,205,11,15,13,33,0,46,294,1133
Uttar Pradesh,Balrampur,22,13,11,5,0,5,7,5,2,0,0,2,20,28,11,17,9,10,22,0,0,48,3,8,13,8,0,21,62,312
Uttar Pradesh,Banda,66,32,19,21,0,21,19,8,11,2,1,16,61,96,20,76,21,15,29,0,8,93,27,37,8,17,0,0,472,1060
Uttar Pradesh,Barabanki,49,77,17,25,0,25,41,37,4,3,0,19,86,211,55,156,39,42,33,2,3,219,25,27,12,48,0,147,536,1661
Uttar Pradesh,Bareilly,214,200,23,41,0,41,117,84,33,27,4,97,158,609,188,421,113,63,187,10,2,587,44,76,73,201,3,296,972,4117
Uttar Pradesh,Basti,34,30,11,7,0,7,21,21,0,0,0,12,40,136,40,96,35,21,25,3,3,151,17,12,28,21,0,108,260,975
Uttar Pradesh,Bijnor,86,68,22,25,0,25,34,29,5,3,1,26,47,211,53,158,55,16,92,2,1,47,21,23,47,132,0,114,474,1547
Uttar Pradesh,Bulandshahar,199,140,31,40,0,40,90,69,21,3,1,78,78,411,108,303,74,32,60,2,6,32,36,51,114,106,0,152,1075,2811
Uttar Pradesh,Chandoli,23,14,12,5,0,5,7,3,4,2,0,14,19,54,14,40,12,20,13,0,1,56,10,2,12,18,0,28,286,608
Uttar Pradesh,Chitrakoot Dham,25,11,11,10,0,10,9,4,5,1,0,1,18,25,11,14,7,6,5,0,2,49,8,9,2,5,0,37,165,406
Uttar Pradesh,Deoria,44,60,20,12,0,12,29,23,6,2,1,16,65,86,20,66,78,29,19,2,8,123,16,10,13,31,0,116,437,1217
Uttar Pradesh,Etah,148,216,29,26,0,26,63,26,37,10,0,40,67,224,106,118,67,37,52,2,19,306,47,44,7,61,0,138,632,2235
Uttar Pradesh,Etawah,71,75,14,9,0,9,63,25,38,1,0,27,40,114,52,62,29,17,27,1,3,75,13,15,10,46,0,132,624,1406
Uttar Pradesh,Faizabad,50,31,12,12,0,12,19,17,2,0,1,15,61,131,37,94,28,60,8,0,5,151,14,18,25,24,0,101,313,1079
Uttar Pradesh,Fatehgarh,89,85,12,10,0,10,40,27,13,3,2,34,31,80,36,44,21,14,35,2,1,60,21,13,14,35,0,11,216,829
Uttar Pradesh,Fatehpur,87,34,34,10,0,10,20,16,4,0,1,14,33,89,21,68,7,12,27,0,0,172,23,19,19,17,0,154,421,1193
Uttar Pradesh,Firozabad,123,127,21,10,0,10,89,37,52,11,1,70,73,411,177,234,65,31,42,0,9,362,48,33,33,89,0,0,677,2325
Uttar Pradesh,G.R.P.,15,12,2,2,0,2,5,2,3,14,2,40,1,1966,90,1876,8,48,42,3,1,10,0,15,38,0,0,2,690,2916
Uttar Pradesh,Gautambudh Nagar,63,60,14,20,0,20,32,26,6,10,0,39,47,826,442,384,45,23,89,4,0,23,14,24,56,39,0,200,662,2290
Uttar Pradesh,Ghaziabad,190,160,36,25,0,25,118,88,30,3,16,65,135,1523,893,630,65,95,174,4,3,76,35,31,94,142,0,389,1234,4613
Uttar Pradesh,Ghazipur,61,54,24,4,0,4,9,8,1,4,1,25,57,101,28,73,52,22,7,3,5,185,17,19,15,49,0,2,321,1037
Uttar Pradesh,Gonda,52,57,25,14,0,14,23,21,2,2,0,11,72,120,37,83,30,17,29,0,1,108,15,12,63,2,0,64,259,976
Uttar Pradesh,Gorakhpur,98,84,38,24,0,24,51,37,14,8,0,47,191,357,181,176,115,59,84,0,0,266,25,26,43,79,0,271,662,2528
Uttar Pradesh,Hamirpur,50,33,16,12,0,12,13,9,4,1,0,12,35,55,9,46,13,16,9,0,0,41,16,23,6,7,0,0,288,646
Uttar Pradesh,Hardoi,116,72,28,37,0,37,58,50,8,1,0,35,71,229,25,204,19,22,43,1,0,327,44,68,76,64,0,151,632,2094
Uttar Pradesh,Hathras,66,90,14,16,0,16,40,26,14,17,0,56,70,228,56,172,99,34,43,0,0,180,24,39,21,134,0,6,606,1783
Uttar Pradesh,J.P. Nagar,76,59,12,27,0,27,24,19,5,8,0,44,57,111,29,82,44,14,38,3,1,60,6,26,30,66,0,189,406,1301
Uttar Pradesh,Jalaun,88,55,11,7,0,7,49,13,36,4,1,21,44,125,44,81,23,12,23,1,5,11,28,17,22,20,0,87,430,1084
Uttar Pradesh,Jaunpur,53,73,26,19,0,19,22,17,5,2,3,40,77,160,66,94,55,20,73,1,0,253,29,9,21,63,0,26,561,1586
Uttar Pradesh,Jhansi,70,31,26,16,0,16,39,29,10,4,1,19,63,158,67,91,46,17,42,0,0,92,25,21,36,53,0,120,793,1672
Uttar Pradesh,Kannauj,66,39,10,5,0,5,17,17,0,1,0,19,32,69,18,51,26,18,36,1,0,16,22,22,10,63,0,52,469,993
Uttar Pradesh,Kanpur Dehat,46,37,19,13,0,13,49,36,13,4,0,12,37,141,17,124,48,21,37,0,8,198,25,45,19,39,0,135,454,1387
Uttar Pradesh,Kanpur Nagar,149,126,36,20,0,20,109,83,26,5,5,62,161,938,634,304,96,98,211,7,6,402,46,40,239,202,0,361,1207,4526
Uttar Pradesh,Kaushambi,65,31,15,14,0,14,12,8,4,3,1,17,30,74,14,60,9,6,18,0,0,113,19,9,9,43,0,9,265,762
Uttar Pradesh,Khiri,113,118,24,43,0,43,76,64,12,3,4,34,84,350,80,270,58,23,93,1,3,487,58,52,105,121,0,24,796,2670
Uttar Pradesh,Kushi Nagar,46,47,22,13,0,13,28,15,13,1,0,23,57,107,19,88,77,35,35,2,8,203,21,14,37,17,0,104,307,1204
Uttar Pradesh,Lalitpur,16,16,12,4,0,4,4,3,1,0,0,2,16,54,19,35,19,11,7,0,1,17,6,11,23,10,0,42,177,448
Uttar Pradesh,Lucknow,173,135,27,46,0,46,164,135,29,12,3,109,479,2279,1042,1237,150,199,325,19,7,71,48,64,152,272,0,358,2320,7412
Uttar Pradesh,Maharajganj,25,22,11,8,0,8,11,11,0,1,1,7,30,39,13,26,27,11,14,4,1,52,8,11,31,7,0,67,189,577
Uttar Pradesh,Mahoba,36,17,10,6,0,6,9,7,2,0,0,4,24,29,5,24,6,4,10,0,6,38,5,14,9,3,0,28,182,440
Uttar Pradesh,Mainpuri,127,117,14,8,0,8,49,36,13,8,0,47,44,176,66,110,64,13,39,3,0,216,35,13,3,34,0,8,569,1587
Uttar Pradesh,Mathura,96,95,16,24,0,24,34,24,10,7,1,51,52,388,188,200,80,66,76,7,10,129,22,35,42,57,0,212,727,2227
Uttar Pradesh,Mau,42,54,19,3,0,3,19,15,4,1,0,27,52,92,24,68,69,11,16,3,1,109,9,11,22,24,0,52,142,778
Uttar Pradesh,Meerut,225,179,19,33,0,33,137,87,50,21,5,146,149,1192,598,594,131,80,128,7,3,61,19,52,153,279,0,209,1070,4298
Uttar Pradesh,Mirzapur,36,37,10,12,0,12,13,5,8,4,0,24,44,80,27,53,23,18,30,1,0,158,20,18,13,26,0,128,183,878
Uttar Pradesh,Moradabad,194,153,26,57,0,57,98,83,15,18,4,89,140,527,194,333,89,55,148,10,5,62,27,66,126,265,0,115,1390,3664
Uttar Pradesh,Muzaffarnagar,253,163,21,44,0,44,90,59,31,8,3,93,95,563,207,356,91,50,88,0,0,10,23,34,103,73,0,112,976,2893
Uttar Pradesh,Pilibhit,74,60,17,28,0,28,54,39,15,11,0,27,35,165,32,133,37,19,83,2,1,7,21,37,52,163,0,43,701,1637
Uttar Pradesh,Pratapgarh,63,71,21,18,0,18,31,30,1,1,0,18,89,177,36,141,75,30,39,0,11,387,22,19,5,37,0,71,547,1732
Uttar Pradesh,Raibareilly,74,62,32,42,0,42,52,43,9,4,1,26,66,220,38,182,52,32,50,1,0,341,23,54,33,101,0,10,578,1854
Uttar Pradesh,Rampur,74,82,20,22,0,22,39,30,9,2,1,23,47,225,49,176,38,36,99,5,2,24,14,23,6,9,0,69,619,1479
Uttar Pradesh,Saharanpur,93,117,24,22,0,22,52,1,51,4,0,47,89,477,171,306,84,46,154,4,0,3,19,28,70,173,0,0,971,2477
Uttar Pradesh,Sant Kabirnagar,19,21,6,6,0,6,10,10,0,1,0,6,20,50,13,37,40,6,11,2,0,70,4,1,12,15,0,16,114,430
Uttar Pradesh,Shahjahanpur,137,166,34,31,0,31,89,53,36,10,2,48,82,216,49,167,34,38,55,1,9,200,41,49,24,21,0,64,815,2166
Uttar Pradesh,Shrawasti,17,12,7,4,0,4,9,9,0,0,3,6,21,32,5,27,11,1,13,0,3,88,6,7,4,0,0,22,100,366
Uttar Pradesh,Sidharthnagar,23,12,11,10,0,10,17,17,0,9,0,8,61,91,26,65,25,16,33,2,0,100,16,13,4,27,0,7,362,847
Uttar Pradesh,Sitapur,152,131,35,72,0,72,104,83,21,2,0,73,140,460,53,407,97,57,81,3,23,292,71,73,34,79,0,82,978,3039
Uttar Pradesh,Sonbhadra,34,24,13,6,0,6,15,12,3,6,1,6,28,52,18,34,18,18,27,0,5,100,11,9,14,9,0,90,73,559
Uttar Pradesh,St. Ravidasnagar,21,35,12,3,0,3,5,1,4,9,0,21,43,63,18,45,29,8,18,0,6,96,13,2,5,21,0,48,121,579
Uttar Pradesh,Sultanpur,59,78,41,18,0,18,36,31,5,1,1,32,111,220,69,151,18,29,34,3,0,211,17,21,32,53,0,111,315,1441
Uttar Pradesh,Unnao,123,107,23,45,0,45,62,52,10,3,0,36,49,151,30,121,59,25,24,1,2,308,29,37,26,78,0,163,566,1917
Uttar Pradesh,Varanasi,80,66,36,15,0,15,35,20,15,2,2,56,132,570,372,198,52,51,46,6,1,161,30,7,53,52,0,0,756,2209
Uttar Pradesh,Total,6126,5580,1436,1397,0,1397,3337,2324,1013,378,98,2606,5299,22524,8452,14072,3915,2377,4184,188,381,11265,1708,1900,2682,4950,3,7136,40711,130181
Uttaranchal,Almora,10,11,0,1,0,1,5,4,1,0,0,6,21,27,0,27,9,3,3,0,2,48,7,7,4,9,0,14,34,221
Uttaranchal,Bageshwar,4,1,0,5,0,5,4,0,4,0,0,4,11,6,0,6,1,2,2,0,1,7,4,0,0,2,0,4,32,90
Uttaranchal,Chamoli,5,14,1,4,0,4,7,6,1,0,0,1,20,13,1,12,14,3,10,0,6,23,1,12,1,3,0,15,90,243
Uttaranchal,Champawat,6,2,2,2,0,2,2,1,1,1,0,1,10,8,0,8,2,1,4,0,0,16,0,5,0,4,0,8,54,128
Uttaranchal,Dehradun,42,35,2,21,0,21,37,22,15,2,0,24,141,426,204,222,78,47,144,4,4,68,6,16,46,119,0,144,549,1955
Uttaranchal,Haridwar,56,66,3,33,0,33,54,37,17,13,1,41,106,401,136,265,87,40,97,2,3,273,10,28,43,118,0,121,313,1909
Uttaranchal,Nainital,43,26,8,6,0,6,28,26,2,4,0,23,46,219,42,177,29,11,21,4,1,145,6,18,15,25,0,67,147,892
Uttaranchal,Pauri Garhwal,19,13,2,6,0,6,10,9,1,2,0,7,62,47,6,41,28,9,10,1,5,66,7,11,0,11,0,42,81,439
Uttaranchal,Pithoragarh,5,9,5,9,0,9,3,0,3,2,0,7,24,21,3,18,15,3,5,0,1,24,8,4,0,6,0,3,152,306
Uttaranchal,Rudra Prayag,4,1,0,4,0,4,3,3,0,0,0,4,21,6,2,4,23,3,4,0,1,14,6,5,0,2,0,13,18,132
Uttaranchal,Tehri Garhwal,11,18,0,4,0,4,14,14,0,0,0,0,22,33,5,28,14,2,10,0,0,27,4,2,0,12,0,23,135,331
Uttaranchal,Udhamsingh Nagar,53,45,4,15,0,15,41,0,41,13,0,47,68,359,99,260,127,29,55,2,2,151,21,32,0,85,0,10,612,1771
Uttaranchal,Uttarkashi,4,6,2,5,0,5,5,5,0,0,0,0,14,31,2,29,17,4,7,0,2,3,2,3,1,9,0,0,102,217
Uttaranchal,Total,262,247,29,115,0,115,213,127,86,37,1,165,566,1597,500,1097,444,157,372,13,28,865,82,143,110,405,0,464,2319,8634
West Bengal,24 Parganas North,177,43,50,176,0,176,180,124,56,32,72,72,60,2196,701,1495,208,37,130,19,0,121,55,154,4,810,0,3,4228,8827
West Bengal,24 Parganas South,130,3,54,122,0,122,103,100,3,13,8,33,12,1597,288,1309,231,1,114,3,16,36,43,101,3,966,0,27,3507,7123
West Bengal,Asansol,28,6,8,9,0,9,10,1,9,3,23,7,19,112,34,78,62,7,13,0,1,40,7,37,2,247,0,105,316,1062
West Bengal,Bankura,37,0,6,49,0,49,24,24,0,10,15,21,10,374,7,367,60,0,14,7,5,170,22,40,0,123,0,134,497,1618
West Bengal,Birbhum,51,16,25,58,0,58,31,24,7,6,26,16,32,221,61,160,187,4,27,1,11,150,9,37,0,139,0,162,403,1612
West Bengal,Burdwan,110,10,26,92,0,92,56,52,4,10,79,22,45,382,60,322,209,12,62,4,6,98,40,56,2,230,0,260,2329,4140
West Bengal,Coochbehar,20,4,8,92,0,92,41,38,3,0,0,3,11,151,38,113,15,6,13,6,1,107,6,69,3,173,0,80,455,1264
West Bengal,Dakshin Dinajpur,16,4,8,33,0,33,27,26,1,1,39,3,2,85,14,71,24,3,2,2,0,27,8,36,0,97,0,63,380,860
West Bengal,Darjeeling,43,1,31,21,0,21,17,17,0,7,62,5,5,393,97,296,19,0,12,5,2,155,8,24,3,56,0,48,344,1261
West Bengal,Hooghly,82,12,23,56,0,56,38,38,0,12,137,39,83,645,80,565,399,5,46,5,8,259,23,37,3,501,0,203,1047,3663
West Bengal,Howrah,31,4,13,21,0,21,19,11,8,12,32,13,4,206,34,172,98,7,68,1,12,109,15,32,0,122,0,129,812,1760
West Bengal,Howrah City,30,4,8,15,0,15,17,13,4,10,67,22,5,402,142,260,33,15,102,2,5,122,5,16,2,120,0,134,856,1992
West Bengal,Howrah G.R.P.,10,5,2,1,0,1,8,5,3,1,39,5,0,275,0,275,12,3,13,1,0,14,0,4,1,0,0,2,102,498
West Bengal,Jalpaiguri,118,31,45,83,0,83,59,49,10,6,18,14,21,661,72,589,37,28,2,7,9,208,8,112,2,229,0,268,900,2866
West Bengal,Kharagpur G.R.P.,8,2,0,0,0,0,2,0,2,6,2,5,0,115,0,115,3,1,3,1,0,15,0,2,1,1,0,0,0,167
West Bengal,Kolkata,37,78,16,27,0,27,119,95,24,19,53,117,140,3695,763,2932,227,225,922,12,0,1228,10,174,34,252,1,431,2940,10757
West Bengal,Malda,63,55,27,97,0,97,65,46,19,8,11,17,10,363,74,289,43,0,7,14,0,79,4,112,0,245,0,357,890,2467
West Bengal,Murshidabad,111,7,44,197,0,197,126,106,20,8,82,23,14,429,82,347,173,5,21,12,0,225,32,201,0,761,0,277,1535,4283
West Bengal,Nadia,99,0,21,108,0,108,80,80,0,7,63,14,17,757,23,734,168,0,6,13,7,502,30,128,0,393,11,168,1626,4218
West Bengal,Paschim Midnapur,81,58,20,74,0,74,65,65,0,26,38,30,38,437,33,404,212,47,38,1,14,48,16,67,2,334,0,2,1657,3305
West Bengal,Purab Midnapur,50,10,14,49,0,49,54,54,0,4,38,15,11,217,24,193,201,8,23,1,0,35,36,38,1,269,0,0,1277,2351
West Bengal,Purulia,40,0,9,43,0,43,11,11,0,3,22,14,5,145,3,142,44,10,30,0,2,42,8,39,0,118,0,0,540,1125
West Bengal,Sealdah G.R.P.,14,2,1,5,0,5,6,1,5,1,8,14,0,279,0,279,8,1,4,0,0,0,0,6,0,0,0,0,75,424
West Bengal,Siliguri G.R.P.,3,0,0,0,0,0,2,2,0,1,0,3,0,81,0,81,1,0,1,1,0,0,2,4,0,0,0,0,42,141
West Bengal,Uttar Dinajpur,36,35,9,47,0,47,40,36,4,6,9,8,3,247,38,209,17,0,13,7,4,77,9,40,1,148,0,142,668,1566
West Bengal,Total,1425,390,468,1475,0,1475,1200,1018,182,212,943,535,547,14465,2668,11797,2691,425,1686,125,103,3867,396,1566,64,6334,12,2995,27426,69350
A & N Islands,Andaman,13,1,2,10,0,10,3,3,0,0,0,3,67,100,9,91,9,0,11,0,8,102,0,5,3,5,0,6,373,721
A & N Islands,Nicobar,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,1,0,1,3,0,1,0,0,0,0,14,27
A & N Islands,Total,15,1,2,10,0,10,3,3,0,0,0,3,69,103,9,94,9,0,12,0,9,105,0,6,3,5,0,6,387,748
Chandigarh,Chandigarh,22,19,10,19,0,19,54,43,11,0,2,6,186,1459,653,806,43,23,135,4,0,65,6,20,18,73,0,5,720,2889
Chandigarh,Total,22,19,10,19,0,19,54,43,11,0,2,6,186,1459,653,806,43,23,135,4,0,65,6,20,18,73,0,5,720,2889
D&N Haveli,D&N Haveli,11,4,0,7,0,7,12,7,5,3,0,2,20,53,20,33,17,12,22,0,2,35,0,5,0,3,0,8,193,409
D&N Haveli,Total,11,4,0,7,0,7,12,7,5,3,0,2,20,53,20,33,17,12,22,0,2,35,0,5,0,3,0,8,193,409
Daman & Diu,Daman,2,1,0,1,0,1,2,0,2,0,0,1,35,27,12,15,19,3,4,0,2,12,0,1,0,4,0,20,37,171
Daman & Diu,Diu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,5,14,27
Daman & Diu,Total,3,1,0,1,0,1,2,0,2,0,0,1,35,27,12,15,19,4,5,0,2,17,0,1,0,4,0,25,51,198
Delhi,Central,16,17,6,27,0,27,57,41,16,1,11,18,84,1324,513,811,8,49,140,5,3,112,1,44,12,44,0,9,1347,3335
Delhi,East,52,39,13,62,0,62,172,125,47,6,15,52,137,2275,1194,1081,6,42,141,3,5,246,13,82,6,212,0,17,1932,5528
Delhi,GRP (Rly.),6,6,1,5,0,5,5,2,3,1,3,6,4,1071,15,1056,0,13,17,0,3,13,2,2,1,0,0,1,75,1235
Delhi,IGI Airport,1,3,0,1,0,1,5,2,3,0,0,6,1,88,17,71,2,1,466,1,0,2,0,7,0,1,0,0,98,683
Delhi,New Delhi,6,15,5,8,0,8,20,11,9,0,4,9,79,1166,366,800,2,38,319,0,1,43,1,34,15,11,0,84,791,2651
Delhi,North,25,23,8,23,0,23,85,55,30,5,6,30,99,1155,429,726,6,56,115,11,9,125,6,21,5,55,0,0,1550,3418
Delhi,North-East,54,69,3,67,0,67,157,120,37,4,20,65,153,1033,595,438,4,19,105,7,1,240,18,46,6,144,0,111,1570,3896
Delhi,North-West,129,137,19,124,0,124,285,203,82,4,22,120,443,2594,1522,1072,11,67,182,7,4,335,29,129,23,267,0,43,4866,9840
Delhi,South,80,74,13,96,0,96,216,175,41,5,27,54,274,4000,2053,1947,10,88,417,4,2,233,21,130,40,179,0,79,3630,9672
Delhi,South-West,44,49,6,79,0,79,97,68,29,3,12,51,366,1774,749,1025,13,38,227,2,5,146,11,59,13,126,0,33,2778,5932
